Container,StartTime,EndTime
go-tcp-dockerfinish-clientA-1,08:36:36.671707562,08:36:39.011886646
go-tcp-dockerfinish-clientA-1,08:38:48.17701321,08:38:50.4639168
go-tcp-dockerfinish-clientB-1,08:38:50.061246707,08:38:50.564128423
go-tcp-dockerfinish-clientA-1,08:41:00.259950905,08:41:02.327865645
go-tcp-dockerfinish-clientB-1,08:41:01.920623877,08:41:02.42824058
go-tcp-dockerfinish-clientA-1,08:43:12.571402853,08:43:13.834966705
go-tcp-dockerfinish-clientB-1,08:43:13.330945494,08:43:13.834209693
go-tcp-dockerfinish-clientB-1,08:45:24.662911159,08:45:25.065322548
go-tcp-dockerfinish-clientA-1,08:45:23.193472027,08:45:25.166050701
go-tcp-dockerfinish-clientA-1,08:47:35.193813505,08:47:37.567884257
go-tcp-dockerfinish-clientB-1,08:47:37.06463314,08:47:37.567841145
go-tcp-dockerfinish-clientB-1,08:49:48.640556587,08:49:49.042334972
go-tcp-dockerfinish-clientA-1,08:49:46.690613298,08:49:49.142725179
go-tcp-dockerfinish-clientB-1,08:51:59.042667483,08:51:59.636531149
go-tcp-dockerfinish-clientA-1,08:51:57.042667483,08:51:59.556366642
go-tcp-dockerfinish-clientB-1,08:54:12.421637751,08:54:12.923894086
go-tcp-dockerfinish-clientA-1,08:54:10.345628059,08:54:12.923864549
go-tcp-dockerfinish-clientB-1,08:56:23.961016005,08:56:24.363873548
go-tcp-dockerfinish-clientA-1,08:56:22.180535499,08:56:24.464147274
go-tcp-dockerfinish-clientA-1,08:58:33.738425475,08:58:35.562959539
go-tcp-dockerfinish-clientB-1,08:58:35.158341433,08:58:35.663233564
go-tcp-dockerfinish-clientA-1,09:00:45.976955265,09:00:48.844399945
go-tcp-dockerfinish-clientB-1,09:00:48.340059157,09:00:48.743920636
go-tcp-dockerfinish-clientB-1,09:02:59.114462389,09:02:59.617894821
go-tcp-dockerfinish-clientA-1,09:02:57.398629054,09:02:59.617932097
go-tcp-dockerfinish-clientA-1,09:05:09.173872313,09:05:12.507705667
go-tcp-dockerfinish-clientB-1,09:05:10.993073434,09:05:12.507703184
